ray_id,x,y,z
49,0.999,0.617905,-0.283067
50,0.0711778,-0.999,0.5738
51,-0.317819,-0.421711,-0.999
52,-0.999,-0.38031,-0.92113
53,0.0153899,-0.999,-0.750205
54,0.585231,0.271309,0.999
55,0.989219,-0.999,0.61842
56,0.10167,0.475762,0.999
57,0.332216,-0.341281,-0.999
58,0.883906,0.471366,-0.999
59,0.463068,0.999,-0.261014
60,-0.999,0.610804,0.72716
61,-0.235351,0.999,-0.0501511
62,0.167009,0.853517,0.999
63,0.249909,0.999,-0.516297
0,-0.476674,0.999,0.275214
1,0.16118,-0.594662,-0.999
2,-0.602427,-0.487715,-0.999
3,0.151495,0.999,-0.106889
4,-0.513776,-0.150135,0.999
5,-0.909204,0.999,-0.509503
6,0.668957,0.999,0.265056
7,0.979496,-0.221352,-0.999
8,0.999,0.26881,0.98195
9,0.927426,0.999,0.564051
10,-0.284843,0.657714,0.999
11,-0.33006,-0.999,0.518789
12,-0.999,0.848587,-0.901064
13,0.999,0.821002,0.784079
14,-0.999,0.44966,0.937698
15,-0.999,-0.842573,0.74716
16,0.999,0.782707,-0.370821
17,-0.0314991,-0.999,0.303679
18,0.528259,-0.680855,-0.999
19,0.999,0.796237,-0.841177
20,0.999,0.428526,-0.192001
21,0.999,0.0147809,0.165794
22,-0.669822,-0.999,-0.410291
23,0.492097,0.15993,0.999
24,-0.999,-0.829913,0.590514
25,-0.753371,-0.45465,-0.999
26,0.60533,-0.336714,0.999
27,-0.788325,0.0245503,-0.999
28,-0.7349,-0.300298,-0.999
29,0.999,-0.905462,-0.466472
30,-0.522725,-0.999,-0.0379184
31,-0.865589,-0.529262,-0.999
32,-0.918517,0.999,0.320872
33,0.569053,0.678311,0.999
34,0.252316,0.999,-0.0566332
35,0.999,-0.162706,-0.198032
36,0.424196,-0.999,-0.770927
37,0.114752,0.999,0.602133
38,-0.545551,0.999,0.141582
39,-0.253243,-0.131046,0.999
40,-0.243671,-0.416177,-0.999
41,-0.399006,-0.999,-0.433746
42,0.999,-0.209602,-0.0461207
43,-0.849788,-0.999,0.463195
44,-0.915505,0.999,0.827157
45,0.999,0.0949938,0.790478
46,0.668523,-0.999,-0.123304
47,-0.515087,-0.999,-0.771319
48,0.590774,0.928844,-0.999
49,-0.999,0.128526,0.66622
50,-0.999,-0.721622,-0.340148
51,-0.720938,0.63629,0.999
52,-0.916123,-0.30395,-0.999
53,0.159265,-0.503008,-0.999
54,0.0144075,0.0977214,-0.999
55,0.999,-0.849391,0.588527
56,-0.999,0.526132,0.762677
57,0.999,-0.510909,-0.552646
58,0.999,0.288557,-0.963806
59,-0.285766,-0.0911782,0.999
60,0.999,-0.785069,0.380491
61,-0.999,0.88896,-0.0798623
62,0.190819,0.999,0.926593
63,0.999,0.625284,-0.714007
0,0.445537,-0.999,-0.0291685
1,-0.336457,-0.999,-0.649522
2,-0.499674,-0.230472,0.999
3,-0.720622,-0.999,-0.657485
4,-0.999,0.00681612,-0.355435
5,0.967259,-0.338884,0.999
6,0.641838,0.746592,0.999
7,-0.853527,-0.999,0.383338
8,0.484504,0.999,0.668017
9,0.999,0.834851,0.54029
10,0.446633,-0.999,0.334346
11,0.999,-0.209093,0.934377
12,0.401179,0.314939,0.999
13,0.819253,0.999,0.954562
14,-0.847427,0.461162,0.999
15,-0.716192,-0.999,0.587771
16,-0.282774,0.999,-0.246153
17,-0.403095,0.999,0.516022
18,0.539183,0.999,-0.110182
19,-0.999,0.691171,-0.454334
20,0.696913,0.999,-0.46838
21,0.104111,0.234205,-0.999
22,0.999,-0.56447,0.652732
23,-0.999,0.747524,0.477333
24,-0.14974,-0.0111402,0.999
25,0.999,-0.170524,0.0100226
26,0.615006,0.999,0.343921
27,-0.999,0.524716,-0.785767
28,-0.999,-0.537007,-0.0311912
29,0.689456,-0.999,-0.583961
30,-0.999,-0.398995,0.119086
31,0.999,0.264917,0.523698
32,0.999,-0.00201434,-0.299146
33,0.536181,-0.133263,-0.999
34,0.0611148,-0.999,0.830408
35,0.886183,0.204826,-0.999
36,0.50104,-0.937929,-0.999
37,-0.999,0.749263,0.140903
38,-0.975531,0.178921,-0.999
39,-0.597743,-0.999,0.271395
40,-0.608069,0.999,0.935536
41,-0.999,-0.791468,-0.66978
42,-0.0647936,-0.213143,0.999
43,-0.999,-0.771357,0.49033
44,-0.999,0.976515,0.855881
45,-0.00668579,0.999,0.149942
46,0.851261,-0.494148,0.999
47,-0.912416,-0.546276,-0.999
48,0.999,0.753994,0.0845675
49,-0.29613,-0.0435454,0.999
50,-0.225632,-0.52136,-0.999
51,-0.859518,0.999,0.311802
52,0.499101,0.999,0.347804
53,0.595252,0.999,-0.242043
54,-0.556416,-0.0758662,0.999
55,0.865736,0.999,0.219008
56,0.999,0.617528,0.333865
57,-0.926435,-0.999,0.734337
58,0.180694,-0.999,-0.715734
59,-0.910029,-0.999,-0.0522379
60,0.691201,-0.999,0.327112
61,0.999,0.601284,-0.157536
62,0.515745,-0.999,-0.061518
63,-0.0860317,0.0846914,-0.999
